appid,developer,publisher,platforms,categories,tags,price,ratings
779650,Directive Games Limited,Vive Studios,windows,Single-player;Online Multi-Player,Free to Play;Adventure;Action,0.0,0.0
779700,Alexandress,Alexandress,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Casual;Action;Adventure,1.69,0.0
779730,Coduar,Coduar,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Simulation;Sports,13.49,1.0
779760,Yüksekolan,Yüksekolan,windows,Single-player;Steam Achievements,Indie;Casual;Strategy,0.79,1.0
779780,R Academy,R Academy,windows;mac;linux,Single-player;Steam Achievements,Indie;Violent;Nudity,4.79,0.0
779790,森林纵火犯,森林纵火犯,windows,Single-player;Steam Achievements,Casual;Action;Indie,0.0,0.0
779800,Hardcore__Games,Hardcore__Games,windows,Single-player,Indie;Adventure;Casual,0.79,0.0
779840,RSK Entertainment,Strategy First,windows,Single-player,Adventure;Indie;Puzzle,7.19,0.0
779850,Lasse Niermann,Lasse Niermann,windows,Single-player;Steam Achievements,Adventure;Indie;Early Access,0.79,0.0
779870,Lunarhellgames,Lunarhellgames,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;Simulation,5.79,0.0
779960,IDALGAME,IDALGAME,windows,Single-player;Steam Achievements,Early Access;Indie;Simulation,1.69,1.0
779990,4H StudioLab,4H StudioLab;GrabTheGames,windows,Single-player;Steam Achievements;Partial Controller Support,Free to Play;Casual;Indie,0.0,4.0
780000,DK VIP Lounge,DK VIP Lounge,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Indie;Simulation,2.89,0.0
780080,The Most,The Most,windows,Single-player;Partial Controller Support,Strategy;Casual;Action,0.79,0.0
780100,"StartupTim, LLC;Tim Sullivan","StartupTim, LLC;Tim Sullivan",windows,Steam Achievements,Utilities;Software,7.19,0.0
780120,Fogbound,Fogbound,windows,Local Multi-Player;Shared/Split Screen;Full controller support,Free to Play;Racing;Indie,0.0,0.0
780160,Ink Syntax,Ink Syntax,windows;mac,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Partial Controller Support,Early Access;Racing;Casual,0.79,0.0
780210,Captain Games,Captain Games,windows;mac,Single-player;Steam Achievements;Steam Cloud,Simulation;Indie;Puzzle,2.89,0.0
780220,Ursine,Ursine,windows,Single-player;Co-op;Partial Controller Support;Includes level editor,Indie,0.0,0.0
780230,Willie Li,Willie Li,windows,Single-player;Steam Achievements;Partial Controller Support,Casual,2.89,0.0
780260,Tanny Tran,Tanny Tran,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support,Strategy;Action;Indie,2.09,0.0
780280,Monad Rock,Monad Rock,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation,14.99,3.0
780320,DigiMight,DigiMight,windows;mac,Single-player;Steam Achievements,Indie;Casual;Adventure,5.79,0.0
780330,Dexion Games,Dexion Games,windows,Single-player,Casual;Strategy;Indie,0.79,0.0
780350,Magic Design Studios,Magic Design Studios,windows,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud,Adventure;Action;Puzzle-Platformer,17.99,1.0
780360,Dexion Games,Dexion Games,windows,Single-player,Casual;Indie,0.79,0.0
780380,Dexion Games,Dexion Games,windows,Single-player;Local Multi-Player,Casual;Indie;Strategy,0.79,0.0
780390,Intravenous Software,Independent,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Action;Casual;RPG,14.99,2.0
780410,Dexion Games,Dexion Games,windows,Single-player;Local Multi-Player;Co-op,Strategy;Indie;Casual,0.79,0.0
780440,Dexion Games,Dexion Games,windows,Single-player,Casual;Strategy;Indie,0.79,0.0
780500,NorthernBytes Software,Noodlecake Studios Inc.,windows;mac,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Adventure;Indie;3D Platformer,5.79,2.0
780520,ZUGALU ENTERTAINMENT,ZUGALU ENTERTAINMENT,windows,Single-player;Full controller support,Action;Indie;Casual,5.79,0.0
780570,Julian Henley,Indie Retro Games,windows,Single-player;Partial Controller Support,Action;Adventure;Casual,1.69,0.0
780580,Eggon Srl,Eggon Srl,windows;mac;linux,Single-player;Steam Achievements,RPG;Casual;Indie,4.79,0.0
780630,Luminosity Mobile,Luminosity Mobile,windows,Single-player;Steam Achievements;Full controller support,Casual;Action;Indie,7.19,0.0
780690,Dyrnwyn Games,Dyrnwyn Games,windows,Single-player,Early Access;Simulation;Casual,15.49,0.0
780710,Genesz,Genesz,windows,Single-player,Early Access;Strategy;Action,5.79,0.0
780740,Frostlind Games,Frostlind Games,windows,Single-player;Steam Achievements,Adventure,9.29,0.0
780750,Jam,Jam,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
780760,Paddle Team,Paddle Team,windows,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support,Action;Indie,2.09,0.0
780800,Viktor Yurchuk,Viktor Yurchuk,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Indie;Platformer;2D,2.09,0.0
780840,George Constantinou,Constantinou,windows,Single-player,Adventure;Indie;Horror,2.49,1.0
780850,Donald Dunbar;Ryan Donaldson,Eyedrop,windows,Single-player,Indie;Casual;VR,4.79,0.0
780970,Food dream factory,Food dream factory,windows,Single-player,Early Access;Strategy;Indie,2.89,0.0
781000,The Idea Software;Fürst,The Idea Software,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie,0.99,0.0
781030,Masangsoft,Masangsoft,windows,Multi-player;Online Multi-Player;MMO;In-App Purchases,Massively Multiplayer;Free to Play;RPG,0.0,0.0
781040,Holomia,Tuan Nguyen,windows,Single-player,Simulation;VR,0.0,0.0
781050,Chilla's Art,Chilla's Art,windows,Single-player;Partial Controller Support,Casual;Indie;Adventure,2.09,0.0
781100,CSM,W.T.B.,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
781110,Penumbra Games,Penumbra Games,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Adventure;Gore,1.69,3.0
781130,Koksny.com,Koksny.com,windows;linux,Single-player;Steam Cloud,Early Access;Simulation;Casual,8.29,0.0
781220,Infogrames,Classics Digital,windows,Single-player,Adventure;RPG;Retro,3.99,0.0
781230,Infogrames;Ere Informatique,Classics Digital,windows,Single-player;Local Multi-Player,Action;Indie,3.99,0.0
781240,Infogrames,Piko Interactive,windows,Single-player;Local Multi-Player;Co-op,Action,3.99,0.0
781250,Infogrames,Piko Interactive LLC,windows,Single-player,Adventure;Action,5.19,0.0
781260,Infogrames,Classics Digital,windows,Single-player,Strategy;Action;Adventure,5.19,0.0
781270,Infogrames,Classics Digital,windows,Single-player,Action;Adventure;On-Rails Shooter,5.19,0.0
781280,Infogrames,Classics Digital,windows,Single-player,Adventure;Action;RPG,5.19,0.0
781290,Infogrames,Classics Digital,windows,Single-player,Strategy;Action,3.99,0.0
781310,BUD Games,BUD Games,windows;mac;linux,Single-player,RPG;RPGMaker,0.79,0.0
781320,VR Factory,VR Factory,windows,Single-player,Action;Indie;Casual,7.19,0.0
781380,Third Gate Studios,Third Gate Studios,windows,Single-player;Co-op;Shared/Split Screen;Partial Controller Support,Early Access;Action;Indie,7.19,0.0
781440,Foxoft,AZAMATIKA,windows,Single-player;Steam Achievements;Full controller support,Free to Play;Action;Adventure,0.0,4.0
781480,Dragon Slumber,Iceberg Interactive,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation;Adventure;Indie,8.99,0.0
781490,One Yuan Games,One Yuan Games,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Indie;Casual,2.89,1.0
781500,BD Studio Games,BD Studio Games,windows,Single-player,Action;Indie;Casual,5.19,0.0
781520,Eternity Studios,Eternity Studios,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;Casual,3.99,0.0
781560,Clawed Paw,Enjoy Games,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,0.79,0.0
781590,Flying Star Games,Flying Star Games,windows,Single-player,Strategy;Adventure;RPG,4.79,1.0
781610,ARGames,Metal Fox,windows,Single-player;Steam Achievements,Adventure;Indie;Platformer,0.79,0.0
781630,Iffy Labs,hOSHI,windows,Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie;Casual,4.79,0.0
781640,Luke O'Connor,Luke O'Connor,windows,Single-player;Partial Controller Support,Indie;Action;Casual,5.19,0.0
781650,FurGoldGames,FurGoldGames,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Racing;Simulation,0.79,0.0
781660,RewindApp,RewindApp,windows,Single-player,Indie;Casual;Strategy,0.79,0.0
781670,Magnolia Art,Magnolia Art,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Indie;Casual;Free to Play,0.0,0.0
781680,ocasocreations,ocasocreations,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Hack and Slash;Survival,11.39,0.0
781700,IndieLip,IndieLip,windows,Single-player,Indie;Casual;Adventure,2.89,0.0
781760,Ripknot Systems,Ripknot Systems,windows,Single-player;Steam Achievements,Strategy;Indie;Casual,14.99,0.0
781780,AnderShi,AnderShi,windows,Single-player,Adventure;Indie;Simulation,0.79,0.0
781800,TheDreik;Xeneder,TheDreik,windows,Single-player;Steam Achievements;Full controller support,Action;Indie;Arcade,0.79,0.0
781810,Crew Lab,Crew Lab,windows,Single-player;Steam Achievements,Indie;Casual;Puzzle,0.79,2.0
781820,Crew Lab,Crew Lab,windows,Single-player;Steam Achievements,Indie;Casual,0.79,3.0
781860,Renegade Games,Renegade Games,windows,Single-player,Action;Adventure;Indie,2.09,0.0
781880,Primitive Studio,Primitive Studio,windows,Single-player,Indie;Gore;Violent,0.79,0.0
781890,Remi George,Remi George,windows,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Strategy;Action;Indie,1.69,0.0
781930,Yak Studios LLC,Yak Studios LLC,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Casual;2D,0.79,0.0
781950,Warp Path;Yak Studios LLC,Yak Studios LLC,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Pixel Graphics,1.69,0.0
781990,Ben Allen;Miroko,Ben Allen,windows,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Stats;Steam Leaderboards,Strategy;Free to Play;Indie,0.0,0.0
782020,"Beijing Omnicity Technology Co., Ltd.","Beijing Omnicity Technology Co., Ltd.",windows,Single-player,Early Access;Adventure;Action,3.99,0.0
782050,zoocros,zoocros,windows,Single-player;Steam Achievements,Adventure;Indie;Gore,2.89,0.0
782080,alexeibelih,alexeibelih,windows,Single-player,Adventure;Indie;Casual,0.79,0.0
782100,Sunrise9,Sunrise9,windows,Single-player;Steam Achievements,Indie;Casual;Simulation,0.79,0.0
782120,Upside Down Bird,Upside Down Bird,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie;Action;Singleplayer,7.19,0.0
782130,Lost the Game Studios,bitComposer Interactive GmbH,windows,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Indie;Casual;Competitive,27.79,0.0
782140,Ice Code Games,1C Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats,Strategy;Cyberpunk;RTS,15.99,0.0
782160,IzmirRecht,IzmirRecht,windows,Single-player,Early Access;RPG;Indie,10.29,0.0
782180,nitopu,Pujia8 Studio,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Adventure;Indie,1.69,3.0
782190,Reine Works,Top Hat Studios Inc,windows;mac;linux,Single-player;Steam Achievements,Casual;Simulation;Visual Novel,7.19,0.0
782210,Pixel Fyzz,Pixel Fyzz,windows,Single-player;Online Multi-Player;Steam Cloud;Steam Leaderboards,Early Access;Action;Indie,9.29,0.0
782280,Crystal Shard,Crystal Shard,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Indie;Casual,1.69,0.0
782300,IndieLip,IndieLip,windows,Single-player,Adventure;Indie;Casual,2.89,0.0
782320,WhiteNutGames,AYE Technology,windows,Single-player,Indie,0.79,0.0
782340,GB Patch Games,GB Patch Games,windows;mac,Single-player;Steam Achievements,Free to Play;Indie;Casual,0.0,3.0
782380,ArkHouse,Forever Entertainment S. A.,windows,Single-player;Partial Controller Support,Action;Adventure;Indie,3.99,0.0
782410,Studio by the Bay,Studio by the Bay,windows,Single-player,Strategy;Simulation;City Builder,15.99,0.0
782450,Namo,Namo,windows;mac;linux,Single-player,Adventure;Indie;Casual,2.89,0.0
782460,Go All Games,Go All Games,windows,Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Workshop;Stats;Includes level editor,Action;Indie;Casual,2.09,0.0
782510,Wolverine Studios,Wolverine Studios,windows,Single-player,Indie;Simulation;Sports,11.39,0.0
782570,掌烛文化,掌烛文化,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;RPG;Strategy,7.99,0.0
782610,Daimen Gaming,Daimen Gaming,windows,Single-player,Action;Indie;Casual,0.79,0.0
782630,25% Games,25% Games,windows,Multi-player;Online Multi-Player,Free to Play;Action;Indie,0.0,0.0
782650,Threaded Pixel Studios,Threaded Pixel Studios,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Action;Adventure,11.39,0.0
782660,Extreme Developers,Extreme Developers,windows;mac;linux,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Massively Multiplayer;Simulation,0.0,0.0
782670,ExDevs LTD,ExDevs LTD,windows;mac;linux,Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Free to Play;Action;Massively Multiplayer,0.0,0.0
782690,七彩绘色,SakuraGame,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;RPG;Visual Novel,1.69,0.0
782700,Desdres,Casioqum,windows,Single-player,Adventure;Casual;Indie,0.79,0.0
783050,Exordium Games,Exordium Games,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;Point & Click,7.18,2.0
783060,TheElvenTale Games,TheElvenTale Games,windows,Single-player;Steam Achievements,Adventure;Casual;Indie,0.79,0.0
783070,VRobot,PROLEGO Ltd.,windows,Single-player,Early Access;Simulation;Strategy,7.19,0.0
783090,Galactig,Galactig;Rondo Media Cyf,windows,Single-player;Partial Controller Support,Action;Indie;Casual,6.99,0.0
783120,AKATSUKI-WORKS,HIKARI FIELD,windows,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Visual Novel;Anime,23.79,4.0
783140,Евгений Калгушкин,Евгений Калгушкин,windows,Single-player,Indie;Simulation;Action,2.09,0.0
783170,Mono Studio,HeroCraft,windows,Single-player;Steam Trading Cards,RPG;Action;Post-apocalyptic,29.99,0.0
783180,SKIPMORE;ESQUADRA,Flyhigh Works,windows,Single-player;Partial Controller Support,Adventure;RPG;Pixel Graphics,7.19,0.0
783200,OneShark,OneShark,windows;mac,Single-player;Steam Achievements,Casual;Indie;Adventure,2.09,0.0
783210,Kubat Software,Slitherine Ltd.,windows,Single-player;Steam Workshop,Strategy;4X;Historical,23.79,1.0
783220,Vox Studios,Vox Studios,windows,Single-player;Steam Achievements;Includes Source SDK,Indie;Casual;Arcade,0.79,0.0
783230,Brimstone Brothers Inc.,Brimstone Brothers Inc.,windows,Single-player,Early Access;Action;Indie,15.49,0.0
783240,Cultura guru,Cultura guru,windows,Multi-player;Online Multi-Player;Online Co-op;Stats;Steam Leaderboards,Early Access;Free to Play;Massively Multiplayer,0.0,0.0
783250,Planet X Game Studios,Planet X Game Studios,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Indie;Casual;Arcade,3.99,0.0
783260,Salt & Pixel,Salt & Pixel,windows;mac,Single-player;Co-op;Local Co-op;Shared/Split Screen;Full controller support,Early Access;Action;Indie,3.99,0.0
783270,GamestormVR,Showstorm Ltd,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;VR,4.79,0.0
783310,Black Book Development,Black Book Development,windows,Single-player;Steam Achievements,Indie;Adventure;Action,6.19,0.0
783330,Hardcore__Games,Hardcore__Games,windows,Single-player,Adventure;Indie;2D,0.79,0.0
783420,Ignite studio,Ignite studio,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Casual;Adventure,7.19,0.0
783440,Sang Hendrix,Behind The Door Games,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;RPG;Indie,3.99,1.0
783450,NVYVE® Studios,NVYVE® Studios,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;FPS,11.39,0.0
783470,G. Malta,VRS,windows,Single-player;Steam Achievements,Indie;Casual;Simulation,0.79,0.0
783590,Creative Storm Entertainment,Creative Storm Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards,RPG;Indie;Strategy,15.49,0.0
783600,Virtual Top,VT Publishing,windows,Single-player;Steam Achievements,Action;Casual;Indie,3.99,0.0
783650,Bloody Forehead Entertainment,Bloody Forehead Entertainment,windows,Single-player;Partial Controller Support,Indie;Horror;Comedy,0.79,0.0
783720,Q-Cumber Factory,Flyhigh Works,windows,Single-player;Full controller support,Action;Indie;Casual,3.59,0.0
783790,sambaas.nl,Sandboss Studios,windows;linux,Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Gore;Violent,4.79,0.0
783810,九鼎工作室,九鼎工作室,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;RPG;Adventure,4.79,1.0
783860,Loot Inside,Loot Inside,windows,Single-player;Full controller support,Simulation;Adventure;Indie,15.49,0.0
783890,TheElvenTale Games,TheElvenTale Games,windows,Single-player;Steam Achievements,Adventure;Indie;Casual,0.79,0.0
783900,Dexion Games,Dexion Games,windows,Single-player,Casual;Strategy;Indie,0.79,0.0
783920,UMBRESS,UMBRESS,windows,Single-player;Partial Controller Support,Action;Adventure;Indie,3.19,0.0
783940,FM Studio,FM Studio,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Indie;Point & Click,1.69,1.0
