appid,developer,publisher,platforms,categories,tags,price,ratings
360620,Frogsong Studios AB,Frogsong Studios AB,windows;linux,Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Stats,Magic;Multiplayer;Free to Play,0.0,2.0
360640,Jetdogs Studios;Zoom Out Games,Jetdogs Studios,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Time Management,1.99,3.0
360650,Jetdogs Studios;Zoom Out Games,Jetdogs Studios,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Time Management,1.99,2.0
360680,Isaac Nichols,Isaac Nichols,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,6.99,0.0
360720,Tiny Utopia,Tiny Utopia,windows;mac;linux,Single-player,Casual;Strategy;Indie,2.79,0.0
360730,Red Team Games,Red Team Games,windows;mac,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Leaderboards,Free to Play;Card Game;Strategy,0.0,0.0
360740,Moppin,Devolver Digital,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Platformer;Indie;Action,1.99,4.0
360750,Casualogic,Droid Riot,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Casual,0.79,0.0
360830,Playtonic Games,Team17 Digital Ltd,windows;mac;linux,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,3D Platformer;Adventure;Kickstarter,34.99,1.0
360840,Speelbaars,Rising Star Games,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Adventure;Relaxing,7.99,2.0
360850,Dubrovkin Sergei,Dubrovkin Sergei,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Indie;Casual;Puzzle,1.59,0.0
360870,Tigerish Games,Tigerish Games,windows,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Free to Play;Casual;Multiplayer,0.0,2.0
360880,Zeenoh;7 Seals,Zeenoh Inc.,windows;mac;linux,Single-player,Indie;Gore;Adventure,6.99,0.0
360890,"AndrewDrumov, Sanke Berdochan",AndrewDrumov,windows,Single-player;Steam Trading Cards;Partial Controller Support,Adventure;Indie;Walking Simulator,3.99,0.0
360940,Virtual Basement LLC;Code Headquarters LLC,Virtual Basement LLC,windows;linux,Multi-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Valve Anti-Cheat enabled,Action;Multiplayer;Third-Person Shooter,3.99,2.0
360970,Fabio Ferrara,Chubby Pixel,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;MMO;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support,Adventure;Action;VR,0.79,0.0
360990,SmashMouth Games Ltd,SmashMouth Games Ltd,windows,Single-player;Steam Achievements;Full controller support;Includes level editor,Indie;Rhythm,2.89,0.0
361020,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Strategy;Match 3,6.99,0.0
361040,Heartbit Interactive,Heartbit Interactive,windows;mac,Single-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,RPG;Indie;RPGMaker,6.99,4.0
361100,Stun Games,KISS ltd,windows;mac;linux,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Partial Controller Support;Steam Cloud,Early Access;Action;Indie,5.19,0.0
361110,Magical Hackers,Magical Hackers,windows,Single-player;Partial Controller Support,Action;Adventure;Indie,3.99,0.0
361130,Playtap Games,Playtap Games,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,RPG;Strategy;Indie,4.79,0.0
361160,Risen Phoenix Studios,Risen Phoenix Studios,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Strategy;Card Game;Steampunk,3.99,0.0
361190,Forever Entertainment S. A.,Forever Entertainment S. A.,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Casual;Simulation;Indie,3.99,0.0
361200,Reality Twist GmbH,astragon Sales & Services GmbH,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Simulation;Singleplayer,13.49,0.0
361230,Dan & Gary Games,Dan & Gary Games,windows,Single-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;RPG,15.49,2.0
361250,Mayhem Games USA,Mayhem Games USA,windows,Single-player;Steam Cloud,Early Access;Action;Indie,0.79,0.0
361280,Gamious,Gamious,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Simulation;Strategy;Management,6.99,3.0
361300,Le Cartel Studio,Devolver Digital,windows;mac;linux,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Gore;Violent;Beat 'em up,10.99,2.0
361320,Hothouse Creations Ltd,Alternative Software Ltd,windows,Single-player,Simulation;Strategy;Management,3.99,0.0
361330,Immersive Douro,Immersive Douro,windows;linux,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer,Early Access;Indie;Action,10.99,0.0
361350,Megastorm Games,Megastorm Games,windows;mac;linux,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Local Multiplayer,7.19,1.0
361360,WayForward,GameMill Entertainment,windows,Single-player;Steam Achievements;Full controller support,Casual;Adventure;Horror,6.99,2.0
361370,Game Mechanic Studios,GameMill Entertainment,windows,Single-player;Steam Achievements;Full controller support,Action;Sports;Simulation,7.19,0.0
361380,Dark Fox,1C Entertainment,windows,Single-player;Steam Cloud,Strategy;World War I;RTS,3.99,0.0
361420,System Era Softworks,System Era Softworks,windows,Single-player;Online Co-op;Full controller support,Open World;Survival;Multiplayer,23.79,2.0
361430,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Stats,Simulation;Indie;Sandbox,8.99,0.0
361550,Flying Cafe for Semianimals,Flying Cafe for Semianimals,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats,Adventure;Sci-fi;Indie,9.99,0.0
361560,Dolores Entertainment,Dolores Entertainment,windows;mac,Single-player;Multi-player;Full controller support,Indie;Action;Shoot 'Em Up,1.99,0.0
361600,Vovoid Media Technologies AB,KISS ltd,windows;linux,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Adventure;Action,9.99,0.0
361620,Artur Mandas,KISS ltd,windows,Single-player,Indie;Casual,4.99,0.0
361630,Retro Yeti Games,Retro Yeti Games,windows,Single-player;Steam Achievements;Partial Controller Support,Parkour;Action;Indie,0.0,2.0
361670,Totally Games,LucasArts;Lucasfilm;Disney Interactive,windows,Single-player;Local Multi-Player;Partial Controller Support;Steam Cloud,Action;Star Wars;Space,7.19,1.0
361680,MK-ULTRA Games,MK-ULTRA Games,windows,Multi-player;Shared/Split Screen;Full controller support;Steam Trading Cards,Action;Indie;Casual,6.99,0.0
361690,Totally Games,LucasArts;Lucasfilm;Disney Interactive,windows,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Partial Controller Support;Steam Cloud,Action;Star Wars;Space,7.19,0.0
361800,oddonegames,oddonegames,windows,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op,Survival;Sandbox;Open World,14.99,0.0
361830,Ed Curtis-Sivess,Ysty Games,windows,Single-player;Steam Trading Cards,Action;Indie;Pixel Graphics,0.79,1.0
361850,8Floor,8Floor,windows,Single-player;Steam Achievements;Steam Trading Cards,Casual;Adventure;Hidden Object,3.99,2.0
361890,Ulysses Games,Buka Entertainment,windows,Single-player;Steam Trading Cards,Strategy;RTS,0.79,0.0
361930,Alawar Stargaze;Alawar Entertainment,Buka Entertainment,windows;mac,Single-player;Steam Trading Cards,Casual;Indie;Simulation,4.99,1.0
361950,Toyman Interactive;Alawar Entertainment,Buka Entertainment,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Strategy;Adventure,5.59,0.0
361970,Yustas Game Studio;Alawar Entertainment,Buka Entertainment,windows,Single-player;Steam Trading Cards,Strategy;Casual;Indie,3.99,0.0
361990,Roope Tamminen,Roope Tamminen,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Pixel Graphics;Nudity,6.99,3.0
362020,Aqualuft Games,Aqualuft Games,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;Casual,18.99,0.0
362030,Little Games Company,Little Games Company,windows,Single-player,Casual;Adventure;Hidden Object,5.59,0.0
362060,Seth O'Dale,Seth O'Dale Inc,windows,Single-player,Adventure;Violent;Gore,0.0,0.0
362090,Thylacine Studios,Thylacine Studios LLC,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG;Indie;Turn-Based,7.19,2.0
362130,Warfare Studios,Warfare Studios,windows,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,Indie;RPG;Adventure,6.99,0.0
362140,Warfare Studios,Warfare Studios,windows,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Casual;Adventure,4.99,0.0
362150,Warfare Studios,Warfare Studios,windows,Single-player;Full controller support;Steam Trading Cards;Steam Cloud,RPG;Casual;Adventure,5.19,0.0
362160,Wise Dad Games,Wise Dad Games,windows,Single-player;Steam Trading Cards;Partial Controller Support,RPG;RPGMaker;Fantasy,3.99,2.0
362290,RadiationBurn,RadiationBurn,windows;linux,Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support,Strategy;Adventure;Simulation,7.19,0.0
362310,Achebit,Achebit,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Indie;Action;RPG,11.39,0.0
362350,Plain Concepts Corp,Plain Concepts Corp,windows,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Trading Cards;Steam Cloud,Strategy;Indie;Casual,3.99,0.0
362370,bitshift,bitshift,windows;linux,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Indie;Casual,5.99,0.0
362380,House House,House House,windows;mac;linux,Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Sports;Indie;Action,10.99,0.0
362400,Thomas Bacon,Regimental Chess Inc.,windows;mac,Multi-player;Cross-Platform Multiplayer,Free to Play;Strategy;Chess,0.0,0.0
362410,Vertigo Games,SOEDESCO Publishing,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Puzzle,7.19,0.0
362490,Bare Mettle Entertainment,Bare Mettle Entertainment,windows,Single-player,Early Access;RPG;Physics,10.99,1.0
362610,SilentFuture,SilentFuture,windows,Single-player;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards,Racing;Indie;Arcade,3.99,0.0
362620,Coredumping,Coredumping,windows;mac;linux,Single-player;Steam Workshop,Early Access;Management;Simulation,10.59,4.0
362660,White Cat,White Cat,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Visual Novel,12.39,0.0
362680,Killmonday Games AB,Killmonday Games AB,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Psychological Horror;Story Rich;Point & Click,10.99,4.0
362740,Casual Box Games,ValuSoft;Retroism,windows,Single-player,Adventure;Point & Click;Casual,6.99,0.0
362780,ValuSoft,ValuSoft;Play Hard Games,windows,Single-player,Simulation;Driving,6.99,0.0
362790,Chimera Entertainment,GAMES in FLAMES,windows,Single-player,Casual;Word Game,2.89,2.0
362810,PillowPigGames,PillowPigGames,windows;mac,Single-player;Multi-player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Includes level editor,Action;Indie;Multiplayer,3.99,2.0
362830,Z-Software GmbH,rokapublish,windows;mac,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support,Sports;Casual;Golf,6.99,0.0
362860,Stroboskop,Stroboskop,windows;mac,Single-player;Steam Achievements;Full controller support,Adventure;Indie;Horror,9.99,1.0
362890,Crowbar Collective,Crowbar Collective,windows;linux,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor;Includes Source SDK,Early Access;FPS;Remake,14.99,4.0
362920,Cryo Interactive;Koalabs,Microids,windows;mac,Single-player,Adventure;Point & Click,2.79,0.0
362930,Artefacts Studios,Microids,windows;mac,Single-player;Partial Controller Support,Cult Classic;Competitive;Racing,3.99,3.0
362940,Emberheart Games,Emberheart Games,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Pixel Graphics,15.49,3.0
362960,Obsidian Entertainment,Paradox Interactive,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,RPG;Story Rich;Choices Matter,23.79,2.0
363050,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,windows;mac;linux,Single-player;Steam Cloud,Casual;Family Friendly;Education,4.99,2.0
363060,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,windows;mac;linux,Single-player;Steam Cloud,Casual;Education;Family Friendly,4.99,2.0
363070,Humongous Entertainment,Humongous Entertainment;Nightdive Studios,windows;mac;linux,Single-player;Steam Cloud,Casual;Education;Family Friendly,4.99,0.0
363090,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,Single-player;Steam Cloud,Strategy,39.99,0.0
363110,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,Single-player;Steam Cloud,Strategy;Historical,39.99,0.0
363130,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action;Hunting;Co-op,49.99,0.0
363150,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,Single-player;Steam Cloud,Strategy;Simulation;Historical,49.99,0.0
363180,SmartArt Game Studio,Tenshu General,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Stats;Includes level editor,Strategy;Indie;Casual,4.79,0.0
363200,devFluid,devFluid,windows,Single-player;Full controller support,Action;Casual,1.59,0.0
363220,Michael J. Moffitt;Julian J. Hammerstein,"Pipeteam Games, LLC",windows;mac;linux,Single-player;Full controller support;Includes level editor,Indie;Action;Platformer,3.99,0.0
363240,Parabox Games,Parabox Games,windows;mac,Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Strategy;Indie;Dinosaurs,3.99,0.0
363270,Egamea Game Studios,Egamea Game Studios,windows;mac,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Indie;Racing;Action,5.59,0.0
363330,World-Loom,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Hidden Object;Casual;Adventure,6.99,2.0
363360,Split Polygon,Split Polygon,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Trading Cards;Steam Workshop;Includes level editor,Early Access;Space;Indie,14.99,1.0
363410,NeoNight,NeoNight,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Visual Novel;Indie;Casual,1.99,1.0
363430,devotid,devotid Media,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Includes level editor,Racing;Simulation;Indie,5.99,0.0
363440,Capcom,Capcom,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Platformer;Classic,11.99,2.0
363460,Phr00t's Software,Phr00t's Software,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;VR Support;Partial Controller Support,Action;Indie;Racing,1.99,2.0
363490,Mint Age Studios,Back To Basics Gaming,windows,Single-player;Includes level editor,Early Access;Action;Indie,0.79,0.0
363500,Gregory Avery-Weir;Melissa Avery-Weir,Future Proof Games,windows;mac,Single-player;Steam Achievements;Steam Trading Cards,Indie;Adventure;Demons,6.99,1.0
363510,Michael Flynn,FlynnFour Games,windows,Single-player;Steam Achievements;Steam Trading Cards,RPG;Indie;Adventure,3.99,0.0
363520,Whalebox Studio,Octopus Tree,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Action;RPG;Indie,8.99,0.0
363530,Gabriel Interactive,Octopus Tree,windows,Single-player;Multi-player;Steam Workshop;Partial Controller Support,Simulation;Sports;Robots,14.99,0.0
